Defl_nm_Ex	Defl_pN_Ex	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
5.147738e-001	5.142591e+002	
4.861753e-001	4.856891e+002	
4.861753e-001	4.856891e+002	
4.575768e-001	4.571192e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
3.717811e-001	3.714094e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.003797e-001	3.999793e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.289782e-001	4.285493e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.575768e-001	4.571192e+002	
4.289782e-001	4.285493e+002	
4.003797e-001	3.999793e+002	
